0,1,2,3,4,5,6,7,8,9,10,11,12,13,next_over_score
24.0,3.0,11.0,11.0,15.33,22.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,8.0
24.0,4.0,7.0,1.0,13.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,46.0,8.0,17.0
24.0,5.0,11.0,6.0,14.2,0.0,0.0,0.0,0.0,17.0,0.0,0.0,54.0,17.0,6.0
24.0,6.0,6.0,0.0,12.83,0.0,0.0,0.0,6.0,0.0,0.0,0.0,71.0,6.0,9.0
24.0,7.0,8.0,1.0,12.29,0.0,0.0,9.0,0.0,0.0,0.0,0.0,77.0,9.0,11.0
24.0,8.0,7.0,4.0,12.12,0.0,11.0,0.0,0.0,0.0,0.0,0.0,86.0,11.0,3.0
24.0,9.0,2.0,1.0,11.11,0.0,0.0,0.0,3.0,0.0,0.0,0.0,97.0,3.0,12.0
24.0,10.0,9.0,3.0,11.2,0.0,0.0,12.0,0.0,0.0,1.0,1.0,100.0,12.0,14.0
24.0,11.0,2.0,12.0,11.45,0.0,14.0,0.0,0.0,0.0,0.0,1.0,112.0,14.0,12.0
24.0,12.0,0.0,12.0,11.5,12.0,0.0,0.0,0.0,0.0,0.0,1.0,126.0,12.0,10.0
24.0,13.0,1.0,9.0,11.38,0.0,0.0,0.0,0.0,10.0,0.0,1.0,138.0,10.0,21.0
24.0,14.0,9.0,12.0,12.07,0.0,21.0,0.0,0.0,0.0,0.0,1.0,148.0,21.0,3.0
24.0,15.0,0.0,3.0,11.47,0.0,0.0,3.0,0.0,0.0,0.0,1.0,169.0,3.0,21.0
24.0,16.0,10.0,11.0,12.06,0.0,0.0,0.0,0.0,21.0,0.0,1.0,172.0,21.0,12.0
24.0,17.0,1.0,11.0,12.06,0.0,0.0,0.0,12.0,0.0,0.0,1.0,193.0,12.0,3.0
24.0,18.0,0.0,3.0,11.56,3.0,0.0,0.0,0.0,0.0,1.0,2.0,205.0,3.0,21.0
24.0,19.0,10.0,11.0,12.05,0.0,0.0,0.0,0.0,21.0,0.0,2.0,208.0,21.0,17.0
24.0,20.0,6.0,11.0,12.3,17.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,17.0,11.766766766766766
25.0,1.0,10.0,6.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0
25.0,2.0,3.0,5.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,9.0
25.0,3.0,7.0,2.0,11.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,24.0,9.0,9.0
25.0,4.0,8.0,1.0,10.5,0.0,9.0,0.0,0.0,0.0,0.0,1.0,33.0,9.0,6.0
25.0,5.0,4.0,2.0,9.6,0.0,0.0,0.0,6.0,0.0,0.0,1.0,42.0,6.0,9.0
25.0,6.0,4.0,5.0,9.5,0.0,0.0,0.0,0.0,9.0,0.0,1.0,48.0,9.0,13.0
25.0,7.0,8.0,5.0,10.0,0.0,0.0,0.0,13.0,0.0,1.0,2.0,57.0,13.0,16.0
25.0,8.0,6.0,10.0,10.75,16.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,16.0,13.0
25.0,9.0,12.0,1.0,11.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,86.0,13.0,10.0
25.0,10.0,3.0,7.0,10.9,0.0,0.0,10.0,0.0,0.0,0.0,2.0,99.0,10.0,10.0
25.0,11.0,9.0,1.0,10.82,0.0,0.0,0.0,0.0,10.0,1.0,3.0,109.0,10.0,22.0
25.0,12.0,12.0,10.0,11.75,0.0,22.0,0.0,0.0,0.0,0.0,3.0,119.0,22.0,1.0
25.0,13.0,0.0,1.0,10.92,0.0,0.0,0.0,0.0,1.0,0.0,3.0,141.0,1.0,18.0
25.0,14.0,8.0,10.0,11.43,0.0,18.0,0.0,0.0,0.0,0.0,3.0,142.0,18.0,15.0
25.0,15.0,5.0,10.0,11.67,0.0,0.0,15.0,0.0,0.0,0.0,3.0,160.0,15.0,15.0
25.0,16.0,12.0,3.0,11.88,0.0,0.0,0.0,15.0,0.0,0.0,3.0,175.0,15.0,12.0
25.0,17.0,6.0,6.0,11.88,12.0,0.0,0.0,0.0,0.0,1.0,4.0,190.0,12.0,14.0
25.0,18.0,12.0,2.0,12.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,202.0,14.0,17.0
25.0,19.0,5.0,12.0,12.26,17.0,0.0,0.0,0.0,0.0,0.0,4.0,216.0,17.0,18.0
25.0,20.0,10.0,8.0,12.55,0.0,0.0,18.0,0.0,0.0,0.0,4.0,233.0,18.0,11.766766766766766
26.0,1.0,9.0,8.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,2.0
26.0,2.0,2.0,0.0,9.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,7.0
26.0,3.0,6.0,1.0,8.67,0.0,0.0,0.0,7.0,0.0,0.0,0.0,19.0,7.0,10.0
26.0,4.0,8.0,2.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,10.0,10.0
26.0,5.0,3.0,7.0,9.2,0.0,0.0,0.0,0.0,10.0,0.0,0.0,36.0,10.0,14.0
26.0,6.0,6.0,8.0,10.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,46.0,14.0,17.0
26.0,7.0,7.0,10.0,11.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,60.0,17.0,8.0
26.0,8.0,8.0,0.0,10.62,0.0,0.0,8.0,0.0,0.0,0.0,0.0,77.0,8.0,2.0
26.0,9.0,1.0,1.0,9.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,2.0,24.0
26.0,10.0,12.0,12.0,11.1,0.0,0.0,0.0,0.0,24.0,0.0,0.0,87.0,24.0,19.0
26.0,11.0,10.0,9.0,11.82,0.0,19.0,0.0,0.0,0.0,0.0,0.0,111.0,19.0,7.0
26.0,12.0,3.0,4.0,11.42,0.0,0.0,0.0,0.0,7.0,1.0,1.0,130.0,7.0,14.0
26.0,13.0,11.0,3.0,11.62,0.0,0.0,0.0,14.0,0.0,0.0,1.0,137.0,14.0,19.0
26.0,14.0,7.0,12.0,12.14,0.0,19.0,0.0,0.0,0.0,0.0,1.0,151.0,19.0,7.0
26.0,15.0,3.0,4.0,11.8,7.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,7.0,8.0
26.0,16.0,2.0,6.0,11.56,0.0,0.0,0.0,8.0,0.0,0.0,1.0,177.0,8.0,10.0
26.0,17.0,8.0,2.0,11.47,0.0,0.0,10.0,0.0,0.0,0.0,1.0,185.0,10.0,10.0
26.0,18.0,1.0,9.0,11.39,10.0,0.0,0.0,0.0,0.0,0.0,1.0,195.0,10.0,8.0
26.0,19.0,8.0,0.0,11.21,0.0,8.0,0.0,0.0,0.0,0.0,1.0,205.0,8.0,14.0
26.0,20.0,6.0,8.0,11.35,0.0,0.0,14.0,0.0,0.0,1.0,2.0,213.0,14.0,11.766766766766766
27.0,1.0,3.0,8.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,19.0
27.0,2.0,7.0,12.0,15.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,18.0
27.0,3.0,6.0,12.0,16.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,30.0,18.0,7.0
27.0,4.0,7.0,0.0,13.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,7.0,13.0
27.0,5.0,8.0,5.0,13.6,0.0,0.0,13.0,0.0,0.0,0.0,0.0,55.0,13.0,20.0
27.0,6.0,10.0,10.0,14.67,0.0,0.0,0.0,20.0,0.0,0.0,0.0,68.0,20.0,8.0
27.0,7.0,5.0,3.0,13.71,8.0,0.0,0.0,0.0,0.0,1.0,1.0,88.0,8.0,13.0
27.0,8.0,5.0,8.0,13.62,0.0,13.0,0.0,0.0,0.0,0.0,1.0,96.0,13.0,20.0
27.0,9.0,8.0,12.0,14.33,0.0,0.0,0.0,20.0,0.0,1.0,2.0,109.0,20.0,6.0
27.0,10.0,6.0,0.0,13.5,0.0,6.0,0.0,0.0,0.0,0.0,2.0,129.0,6.0,7.0
27.0,11.0,3.0,4.0,12.91,0.0,0.0,7.0,0.0,0.0,0.0,2.0,135.0,7.0,10.0
27.0,12.0,2.0,8.0,12.67,0.0,0.0,0.0,0.0,10.0,0.0,2.0,142.0,10.0,14.0
27.0,13.0,12.0,2.0,12.77,14.0,0.0,0.0,0.0,0.0,1.0,3.0,152.0,14.0,12.0
27.0,14.0,9.0,3.0,12.71,0.0,0.0,0.0,12.0,0.0,0.0,3.0,166.0,12.0,19.0
27.0,15.0,8.0,11.0,13.13,0.0,0.0,0.0,0.0,19.0,0.0,3.0,178.0,19.0,4.0
27.0,16.0,3.0,1.0,12.56,4.0,0.0,0.0,0.0,0.0,0.0,3.0,197.0,4.0,7.0
27.0,17.0,3.0,4.0,12.24,0.0,0.0,0.0,0.0,7.0,0.0,3.0,201.0,7.0,12.0
27.0,18.0,2.0,10.0,12.22,0.0,12.0,0.0,0.0,0.0,0.0,3.0,208.0,12.0,12.0
27.0,19.0,5.0,7.0,12.21,0.0,0.0,12.0,0.0,0.0,0.0,3.0,220.0,12.0,11.0
27.0,20.0,9.0,2.0,12.15,0.0,0.0,11.0,0.0,0.0,0.0,3.0,232.0,11.0,11.766766766766766
28.0,1.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,13.0
28.0,2.0,9.0,4.0,9.5,0.0,0.0,0.0,13.0,0.0,1.0,1.0,6.0,13.0,17.0
28.0,3.0,8.0,9.0,12.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,19.0,17.0,6.0
28.0,4.0,3.0,3.0,10.5,0.0,0.0,0.0,0.0,6.0,0.0,1.0,36.0,6.0,14.0
28.0,5.0,4.0,10.0,11.2,14.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,14.0,7.0
28.0,6.0,6.0,1.0,10.5,0.0,0.0,0.0,7.0,0.0,1.0,2.0,56.0,7.0,14.0
28.0,7.0,8.0,6.0,11.0,0.0,14.0,0.0,0.0,0.0,1.0,3.0,63.0,14.0,16.0
28.0,8.0,9.0,7.0,11.62,0.0,0.0,16.0,0.0,0.0,1.0,4.0,77.0,16.0,4.0
28.0,9.0,2.0,2.0,10.78,0.0,4.0,0.0,0.0,0.0,1.0,5.0,93.0,4.0,8.0
28.0,10.0,0.0,8.0,10.5,0.0,0.0,0.0,8.0,0.0,1.0,6.0,97.0,8.0,9.0
28.0,11.0,8.0,1.0,10.36,0.0,0.0,0.0,0.0,9.0,1.0,7.0,105.0,9.0,18.0
28.0,12.0,9.0,9.0,11.0,0.0,0.0,18.0,0.0,0.0,0.0,7.0,114.0,18.0,7.0
28.0,13.0,2.0,5.0,10.69,0.0,0.0,0.0,0.0,7.0,1.0,8.0,132.0,7.0,2.0
28.0,14.0,2.0,0.0,10.07,0.0,0.0,2.0,0.0,0.0,0.0,8.0,139.0,2.0,3.0
28.0,15.0,0.0,3.0,9.6,0.0,0.0,0.0,3.0,0.0,0.0,8.0,141.0,3.0,11.0
28.0,16.0,5.0,6.0,9.69,0.0,11.0,0.0,0.0,0.0,0.0,8.0,144.0,11.0,23.0
28.0,17.0,12.0,11.0,10.47,23.0,0.0,0.0,0.0,0.0,0.0,8.0,155.0,23.0,12.0
28.0,18.0,0.0,12.0,10.56,0.0,12.0,0.0,0.0,0.0,0.0,8.0,178.0,12.0,24.0
28.0,19.0,12.0,12.0,11.26,24.0,0.0,0.0,0.0,0.0,1.0,9.0,190.0,24.0,15.0
28.0,20.0,9.0,6.0,11.45,15.0,0.0,0.0,0.0,0.0,0.0,9.0,214.0,15.0,11.766766766766766
29.0,1.0,10.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0
29.0,2.0,0.0,11.0,11.5,0.0,0.0,11.0,0.0,0.0,1.0,1.0,12.0,11.0,10.0
29.0,3.0,8.0,2.0,11.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,23.0,10.0,17.0
29.0,4.0,10.0,7.0,12.5,0.0,0.0,17.0,0.0,0.0,0.0,2.0,33.0,17.0,5.0
29.0,5.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,50.0,5.0,2.0
29.0,6.0,0.0,2.0,9.5,0.0,0.0,2.0,0.0,0.0,0.0,2.0,55.0,2.0,16.0
29.0,7.0,6.0,10.0,10.43,16.0,0.0,0.0,0.0,0.0,0.0,2.0,57.0,16.0,10.0
29.0,8.0,10.0,0.0,10.38,0.0,0.0,0.0,10.0,0.0,0.0,2.0,73.0,10.0,17.0
29.0,9.0,6.0,11.0,11.11,17.0,0.0,0.0,0.0,0.0,0.0,2.0,83.0,17.0,11.0
29.0,10.0,10.0,1.0,11.1,0.0,0.0,0.0,0.0,11.0,0.0,2.0,100.0,11.0,7.0
29.0,11.0,6.0,1.0,10.73,7.0,0.0,0.0,0.0,0.0,0.0,2.0,111.0,7.0,10.0
29.0,12.0,4.0,6.0,10.67,0.0,0.0,10.0,0.0,0.0,0.0,2.0,118.0,10.0,8.0
29.0,13.0,7.0,1.0,10.46,0.0,8.0,0.0,0.0,0.0,1.0,3.0,128.0,8.0,12.0
29.0,14.0,6.0,6.0,10.57,0.0,0.0,0.0,12.0,0.0,0.0,3.0,136.0,12.0,6.0
29.0,15.0,6.0,0.0,10.27,0.0,0.0,0.0,0.0,6.0,0.0,3.0,148.0,6.0,18.0
29.0,16.0,8.0,10.0,10.75,0.0,0.0,0.0,18.0,0.0,1.0,4.0,154.0,18.0,12.0
29.0,17.0,1.0,11.0,10.82,0.0,12.0,0.0,0.0,0.0,0.0,4.0,172.0,12.0,15.0
29.0,18.0,4.0,11.0,11.06,0.0,0.0,0.0,15.0,0.0,0.0,4.0,184.0,15.0,5.0
29.0,19.0,3.0,2.0,10.74,0.0,5.0,0.0,0.0,0.0,1.0,5.0,199.0,5.0,18.0
29.0,20.0,12.0,6.0,11.1,0.0,18.0,0.0,0.0,0.0,0.0,5.0,204.0,18.0,11.766766766766766
30.0,1.0,6.0,5.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0
30.0,2.0,12.0,12.0,17.5,0.0,0.0,0.0,0.0,24.0,0.0,0.0,11.0,24.0,15.0
30.0,3.0,3.0,12.0,16.67,15.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,15.0,23.0
30.0,4.0,12.0,11.0,18.25,0.0,0.0,23.0,0.0,0.0,0.0,0.0,50.0,23.0,11.0
30.0,5.0,7.0,4.0,16.8,0.0,0.0,0.0,11.0,0.0,1.0,1.0,73.0,11.0,14.0
30.0,6.0,12.0,2.0,16.33,0.0,0.0,14.0,0.0,0.0,0.0,1.0,84.0,14.0,3.0
30.0,7.0,0.0,3.0,14.43,0.0,0.0,0.0,3.0,0.0,0.0,1.0,98.0,3.0,12.0
30.0,8.0,12.0,0.0,14.12,0.0,12.0,0.0,0.0,0.0,0.0,1.0,101.0,12.0,11.0
30.0,9.0,10.0,1.0,13.78,0.0,0.0,0.0,11.0,0.0,0.0,1.0,113.0,11.0,11.0
30.0,10.0,1.0,10.0,13.5,0.0,11.0,0.0,0.0,0.0,0.0,1.0,124.0,11.0,13.0
30.0,11.0,1.0,12.0,13.45,13.0,0.0,0.0,0.0,0.0,0.0,1.0,135.0,13.0,15.0
30.0,12.0,12.0,3.0,13.58,0.0,15.0,0.0,0.0,0.0,1.0,2.0,148.0,15.0,12.0
30.0,13.0,10.0,2.0,13.46,12.0,0.0,0.0,0.0,0.0,0.0,2.0,163.0,12.0,7.0
30.0,14.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,175.0,7.0,18.0
30.0,15.0,7.0,11.0,13.33,18.0,0.0,0.0,0.0,0.0,1.0,3.0,182.0,18.0,11.0
30.0,16.0,4.0,7.0,13.19,0.0,0.0,0.0,0.0,11.0,0.0,3.0,200.0,11.0,15.0
30.0,17.0,6.0,9.0,13.29,0.0,0.0,15.0,0.0,0.0,0.0,3.0,211.0,15.0,5.0
30.0,18.0,1.0,4.0,12.83,0.0,0.0,0.0,0.0,5.0,0.0,3.0,226.0,5.0,11.0
30.0,19.0,6.0,5.0,12.74,0.0,0.0,11.0,0.0,0.0,1.0,4.0,231.0,11.0,14.0
30.0,20.0,10.0,4.0,12.8,0.0,0.0,0.0,14.0,0.0,0.0,4.0,242.0,14.0,11.766766766766766
31.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,5.0,13.0
31.0,2.0,12.0,1.0,9.0,0.0,0.0,0.0,13.0,0.0,1.0,2.0,5.0,13.0,12.0
31.0,3.0,1.0,11.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,12.0,14.0
31.0,4.0,7.0,7.0,11.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,30.0,14.0,6.0
31.0,5.0,4.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,6.0,9.0
31.0,6.0,2.0,7.0,9.83,0.0,0.0,9.0,0.0,0.0,1.0,3.0,50.0,9.0,11.0
31.0,7.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,11.0,1.0,4.0,59.0,11.0,14.0
31.0,8.0,10.0,4.0,10.5,14.0,0.0,0.0,0.0,0.0,0.0,4.0,70.0,14.0,1.0
31.0,9.0,1.0,0.0,9.44,0.0,0.0,1.0,0.0,0.0,0.0,4.0,84.0,1.0,11.0
31.0,10.0,1.0,10.0,9.6,0.0,0.0,0.0,11.0,0.0,0.0,4.0,85.0,11.0,11.0
31.0,11.0,4.0,7.0,9.73,0.0,0.0,0.0,0.0,11.0,1.0,5.0,96.0,11.0,1.0
31.0,12.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,107.0,1.0,12.0
31.0,13.0,11.0,1.0,9.23,0.0,0.0,0.0,12.0,0.0,0.0,5.0,108.0,12.0,10.0
31.0,14.0,2.0,8.0,9.29,0.0,10.0,0.0,0.0,0.0,0.0,5.0,120.0,10.0,12.0
31.0,15.0,9.0,3.0,9.47,0.0,0.0,0.0,0.0,12.0,1.0,6.0,130.0,12.0,8.0
31.0,16.0,7.0,1.0,9.38,0.0,0.0,8.0,0.0,0.0,0.0,6.0,142.0,8.0,10.0
31.0,17.0,6.0,4.0,9.41,0.0,10.0,0.0,0.0,0.0,1.0,7.0,150.0,10.0,18.0
31.0,18.0,6.0,12.0,9.89,0.0,0.0,18.0,0.0,0.0,0.0,7.0,160.0,18.0,12.0
31.0,19.0,10.0,2.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,7.0,178.0,12.0,11.0
31.0,20.0,0.0,11.0,10.05,0.0,11.0,0.0,0.0,0.0,0.0,7.0,190.0,11.0,11.766766766766766
32.0,1.0,10.0,12.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,12.0
32.0,2.0,12.0,0.0,17.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,22.0,12.0,5.0
32.0,3.0,5.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,21.0
32.0,4.0,11.0,10.0,15.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,39.0,21.0,13.0
32.0,5.0,4.0,9.0,14.6,0.0,0.0,0.0,0.0,13.0,0.0,0.0,60.0,13.0,4.0
32.0,6.0,1.0,3.0,12.83,4.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,4.0,11.0
32.0,7.0,8.0,3.0,12.57,0.0,11.0,0.0,0.0,0.0,0.0,0.0,77.0,11.0,9.0
32.0,8.0,4.0,5.0,12.12,0.0,0.0,0.0,0.0,9.0,0.0,0.0,88.0,9.0,13.0
32.0,9.0,4.0,9.0,12.22,13.0,0.0,0.0,0.0,0.0,1.0,1.0,97.0,13.0,4.0
32.0,10.0,0.0,4.0,11.4,0.0,0.0,4.0,0.0,0.0,0.0,1.0,110.0,4.0,4.0
32.0,11.0,1.0,3.0,10.73,0.0,4.0,0.0,0.0,0.0,0.0,1.0,114.0,4.0,3.0
32.0,12.0,3.0,0.0,10.08,0.0,0.0,3.0,0.0,0.0,0.0,1.0,118.0,3.0,14.0
32.0,13.0,4.0,10.0,10.38,0.0,0.0,0.0,0.0,14.0,1.0,2.0,121.0,14.0,19.0
32.0,14.0,12.0,7.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,135.0,19.0,11.0
32.0,15.0,3.0,8.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,154.0,11.0,19.0
32.0,16.0,7.0,12.0,11.5,0.0,19.0,0.0,0.0,0.0,0.0,2.0,165.0,19.0,12.0
32.0,17.0,4.0,8.0,11.53,12.0,0.0,0.0,0.0,0.0,0.0,2.0,184.0,12.0,18.0
32.0,18.0,9.0,9.0,11.89,0.0,0.0,0.0,0.0,18.0,0.0,2.0,196.0,18.0,9.0
32.0,19.0,8.0,1.0,11.74,0.0,0.0,0.0,9.0,0.0,0.0,2.0,214.0,9.0,12.0
32.0,20.0,12.0,0.0,11.75,0.0,0.0,0.0,12.0,0.0,1.0,3.0,223.0,12.0,11.766766766766766
33.0,1.0,8.0,5.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0
33.0,2.0,11.0,9.0,16.5,0.0,0.0,0.0,20.0,0.0,0.0,0.0,13.0,20.0,15.0
33.0,3.0,8.0,7.0,16.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,33.0,15.0,11.0
33.0,4.0,7.0,4.0,14.75,0.0,11.0,0.0,0.0,0.0,0.0,1.0,48.0,11.0,11.0
33.0,5.0,8.0,3.0,14.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,59.0,11.0,7.0
33.0,6.0,0.0,7.0,12.83,0.0,0.0,0.0,7.0,0.0,1.0,2.0,70.0,7.0,5.0
33.0,7.0,5.0,0.0,11.71,0.0,5.0,0.0,0.0,0.0,0.0,2.0,77.0,5.0,9.0
33.0,8.0,3.0,6.0,11.38,9.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,9.0,10.0
33.0,9.0,0.0,10.0,11.22,0.0,0.0,10.0,0.0,0.0,0.0,2.0,91.0,10.0,8.0
33.0,10.0,7.0,1.0,10.9,0.0,8.0,0.0,0.0,0.0,0.0,2.0,101.0,8.0,12.0
33.0,11.0,11.0,1.0,11.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,109.0,12.0,12.0
33.0,12.0,0.0,12.0,11.08,0.0,0.0,12.0,0.0,0.0,1.0,3.0,121.0,12.0,0.0
33.0,13.0,0.0,0.0,10.23,0.0,0.0,0.0,0.0,0.0,0.0,3.0,133.0,0.0,13.0
33.0,14.0,4.0,9.0,10.43,0.0,0.0,0.0,0.0,13.0,0.0,3.0,133.0,13.0,5.0
33.0,15.0,5.0,0.0,10.07,0.0,0.0,5.0,0.0,0.0,1.0,4.0,146.0,5.0,18.0
33.0,16.0,6.0,12.0,10.56,0.0,0.0,0.0,18.0,0.0,0.0,4.0,151.0,18.0,14.0
33.0,17.0,2.0,12.0,10.76,0.0,14.0,0.0,0.0,0.0,0.0,4.0,169.0,14.0,14.0
33.0,18.0,7.0,7.0,10.94,0.0,0.0,0.0,14.0,0.0,0.0,4.0,183.0,14.0,15.0
33.0,19.0,9.0,6.0,11.16,0.0,0.0,0.0,0.0,15.0,1.0,5.0,197.0,15.0,16.0
33.0,20.0,7.0,9.0,11.4,16.0,0.0,0.0,0.0,0.0,0.0,5.0,212.0,16.0,11.766766766766766
34.0,1.0,6.0,5.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0
34.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,11.0,3.0,8.0
34.0,3.0,3.0,5.0,7.33,8.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,8.0,13.0
34.0,4.0,1.0,12.0,8.75,0.0,0.0,13.0,0.0,0.0,1.0,3.0,22.0,13.0,1.0
34.0,5.0,1.0,0.0,7.2,0.0,0.0,0.0,0.0,1.0,1.0,4.0,35.0,1.0,14.0
34.0,6.0,8.0,6.0,8.33,0.0,0.0,0.0,14.0,0.0,1.0,5.0,36.0,14.0,2.0
34.0,7.0,0.0,2.0,7.43,0.0,0.0,0.0,0.0,2.0,0.0,5.0,50.0,2.0,17.0
34.0,8.0,11.0,6.0,8.62,17.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,17.0,13.0
34.0,9.0,4.0,9.0,9.11,0.0,0.0,0.0,0.0,13.0,0.0,5.0,69.0,13.0,14.0
34.0,10.0,12.0,2.0,9.6,0.0,0.0,14.0,0.0,0.0,0.0,5.0,82.0,14.0,17.0
34.0,11.0,9.0,8.0,10.27,0.0,0.0,0.0,0.0,17.0,1.0,6.0,96.0,17.0,12.0
34.0,12.0,4.0,8.0,10.42,0.0,0.0,12.0,0.0,0.0,0.0,6.0,113.0,12.0,19.0
34.0,13.0,8.0,11.0,11.08,0.0,0.0,0.0,19.0,0.0,0.0,6.0,125.0,19.0,7.0
34.0,14.0,5.0,2.0,10.79,0.0,0.0,7.0,0.0,0.0,0.0,6.0,144.0,7.0,8.0
34.0,15.0,6.0,2.0,10.6,0.0,0.0,0.0,8.0,0.0,0.0,6.0,151.0,8.0,16.0
34.0,16.0,7.0,9.0,10.94,16.0,0.0,0.0,0.0,0.0,0.0,6.0,159.0,16.0,17.0
34.0,17.0,7.0,10.0,11.29,0.0,17.0,0.0,0.0,0.0,0.0,6.0,175.0,17.0,14.0
34.0,18.0,9.0,5.0,11.44,0.0,14.0,0.0,0.0,0.0,0.0,6.0,192.0,14.0,7.0
34.0,19.0,3.0,4.0,11.21,0.0,7.0,0.0,0.0,0.0,0.0,6.0,206.0,7.0,15.0
34.0,20.0,5.0,10.0,11.4,0.0,15.0,0.0,0.0,0.0,0.0,6.0,213.0,15.0,11.766766766766766
35.0,1.0,7.0,3.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0
35.0,2.0,4.0,11.0,12.5,0.0,0.0,0.0,0.0,15.0,1.0,1.0,10.0,15.0,7.0
35.0,3.0,1.0,6.0,10.67,0.0,7.0,0.0,0.0,0.0,0.0,1.0,25.0,7.0,7.0
35.0,4.0,0.0,7.0,9.75,0.0,0.0,0.0,0.0,7.0,1.0,2.0,32.0,7.0,5.0
35.0,5.0,2.0,3.0,8.8,0.0,0.0,5.0,0.0,0.0,0.0,2.0,39.0,5.0,17.0
35.0,6.0,10.0,7.0,10.17,0.0,0.0,0.0,0.0,17.0,0.0,2.0,44.0,17.0,23.0
35.0,7.0,12.0,11.0,12.0,0.0,0.0,23.0,0.0,0.0,0.0,2.0,61.0,23.0,9.0
35.0,8.0,5.0,4.0,11.62,0.0,0.0,0.0,0.0,9.0,0.0,2.0,84.0,9.0,8.0
35.0,9.0,0.0,8.0,11.22,8.0,0.0,0.0,0.0,0.0,0.0,2.0,93.0,8.0,12.0
35.0,10.0,0.0,12.0,11.3,0.0,12.0,0.0,0.0,0.0,1.0,3.0,101.0,12.0,15.0
35.0,11.0,12.0,3.0,11.64,15.0,0.0,0.0,0.0,0.0,0.0,3.0,113.0,15.0,12.0
35.0,12.0,0.0,12.0,11.67,0.0,0.0,0.0,12.0,0.0,1.0,4.0,128.0,12.0,1.0
35.0,13.0,1.0,0.0,10.85,0.0,0.0,1.0,0.0,0.0,0.0,4.0,140.0,1.0,8.0
35.0,14.0,4.0,4.0,10.64,0.0,8.0,0.0,0.0,0.0,0.0,4.0,141.0,8.0,11.0
